Direction,Date,Message
Received,"2025-12-06 23:27:45","I’ll call you in a little "
Sent,"2025-12-06 23:27:54","where are you going?"
Sent,"2025-12-06 23:28:17",wtf
Sent,"2025-12-06 23:29:27","ummmm ?"
Sent,"2025-12-06 23:30:48",seriously?
Received,"2025-12-06 23:33:20",What
Received,"2025-12-06 23:33:23","wtf lol"
Received,"2025-12-06 23:33:28","What are you talking about "
Sent,"2025-12-06 23:34:08","you said “i’ll call you in a little” which sounds like you’re going to leave to do something and that you would call me when its done"
Received,"2025-12-06 23:34:09","I’m confused "
Received,"2025-12-06 23:34:20","When i am finished "
Received,"2025-12-06 23:34:24","Cleaning up "
Received,"2025-12-06 23:34:26","Jeeze "
Sent,"2025-12-06 23:34:34","okay that’s fine that’s all i was trying to figure out"
Received,"2025-12-06 23:34:38","You are thinking too far into things "
Sent,"2025-12-06 23:34:45","..gee i wonder why"
Received,"2025-12-06 23:34:52","🙄"
Received,"2025-12-06 23:34:56","Blah blah blah "
Sent,"2025-12-06 23:35:17","you do understand that you build trust by me being wrong like that, right?"
Received,"2025-12-06 23:35:53","Yes daniel "
Sent,"2025-12-06 23:35:55","you get so mad at me but it’s when you aren’t doing anything wrong and i find out that i was wrong that it changes perception"
Received,"2025-12-06 23:36:05","I’ll let you know when I am ready to leave "
Sent,"2025-12-06 23:36:06","go do your thing"
Sent,"2025-12-06 23:36:08","i’ll be here"
Sent,"2025-12-06 23:36:12","you don’t even have to call you can just come"
Received,"2025-12-06 23:36:21",Ok
Received,"2025-12-07 00:02:06","Soon "
Sent,"2025-12-07 00:18:23","Idk what that means but I’ll hold onto this until I know you’re not breaking our deal"
Received,"2025-12-07 00:18:59","I am at pnc now. "
Sent,"2025-12-07 00:20:02","What does that have to do with it?"
Sent,"2025-12-07 00:22:13","￼"
Sent,"2025-12-07 00:22:23","You are aware this is what I’m talking about right?’"
Received,"2025-12-07 00:23:30","Dan I am driving "
Received,"2025-12-07 00:23:59","Turning on Saratoga "
Received,"2025-12-07 00:25:59","Door is locked "
Sent,"2025-12-07 00:32:35","…srsly"
Received,"2025-12-07 02:01:32","Text me coin pocket wallet after I tell you I’m back home"
Received,"2025-12-07 02:01:42","Do you understand what I’m saying?"
Received,"2025-12-07 02:02:00","Like don’t say it until I tell you I’m inside"
Received,"2025-12-07 02:04:50","I’m inside "
Received,"2025-12-07 02:05:08","(That’s your queue)"
Sent,"2025-12-07 02:06:41","Weed purse pocket"
Sent,"2025-12-07 02:08:01","coin pocket wallet"
Sent,"2025-12-07 02:08:12","listen i didn’t even read the first 3 texts"
Received,"2025-12-07 02:08:19","Roger that"
Sent,"2025-12-07 02:08:21","i took my phone outside with me so i was ready to text you"
Sent,"2025-12-07 02:08:37","and i just so happened to be one word off from what i was supposed to say lmao"
Sent,"2025-12-07 02:09:04","you scare the fuck out of me now"
Sent,"2025-12-07 02:09:15","type shit"
Received,"2025-12-07 02:09:29","￼"
Received,"2025-12-07 02:09:32","👻👻👻"
Sent,"2025-12-07 02:11:38","i would rather you not scare me please"
Sent,"2025-12-07 02:14:13","did you actually actually insist on going to the atm and then not leave her the money"
Received,"2025-12-07 02:17:47","I gave you the money!!!"
Received,"2025-12-07 02:17:50","Didn’t I?"
Sent,"2025-12-07 02:18:10",no
Sent,"2025-12-07 02:19:39","eggie are you sure you’re alright like…"
Received,"2025-12-07 02:20:33","Eggie is well done cooked egg"
Sent,"2025-12-07 02:20:36","i am not accusing you of anything but i want you to consider that the reason you are most likely still alive today is because you did the hard thing and told me you were doing something even though you didn’t want to\\\"
Sent,"2025-12-07 02:23:39","i love you so much and i am worried about you."
Sent,"2025-12-07 02:28:07","that’s all i’m going to say, i promise (again) this isn’t meant as criticism or to be shitty"
Sent,"2025-12-07 02:29:04","but please stop driving like that i honestly am freaked out about it"
Sent,"2025-12-07 02:30:33","24 hours a day doesn’t matter i will make sure you don’t have to drive"
Sent,"2025-12-07 02:30:49","i will find a way to you and your car and will drive you to your house and then walk home if you tell me"
Sent,"2025-12-07 02:31:45","i promise you. just please, i would be absolutely lost and done if something happened to you"
Received,"2025-12-07 02:32:32","I’m fine Dan??"
Sent,"2025-12-07 02:33:14","…alright i’m just gonna get off idk"
Sent,"2025-12-07 02:33:19","i love you"
Sent,"2025-12-07 02:34:57","if i’m not supposed to care about you like that you should probably tell me"
Received,"2025-12-07 02:35:09","Why are you having a one sided argument "
Received,"2025-12-07 02:35:20","Like you just instantly went off "
Received,"2025-12-07 02:35:30","I dont know I’m sorry "
Received,"2025-12-07 02:35:41","I am getting ready for bed and passing out "
Sent,"2025-12-07 02:37:08","i’m not - i just don’t like you driving drunk and tried to offer so you didn’t have to"
Received,"2025-12-07 02:38:09","Yes you are correct "
Sent,"2025-12-07 02:38:11","and  “i’m fine” didn’t feel like it was even registering"
Received,"2025-12-07 02:38:22","I shouldn’t be doing that "
Sent,"2025-12-07 02:39:59","i’m sorry i know i’m operating on a hair-trigger. i’m trying to make sure that i’m not being stupid or unreasonable."
Received,"2025-12-07 02:40:22","Wait off "
Received,"2025-12-07 02:40:24","Omg "
Sent,"2025-12-07 02:40:31",huh
Received,"2025-12-07 02:40:32","One of my earrings is missing "
Received,"2025-12-07 02:40:41","Please look around for it "
Sent,"2025-12-07 02:40:55",k
Received,"2025-12-07 02:43:21","￼"
Received,"2025-12-07 02:43:33","I’ve had these since I was like 10"
Received,"2025-12-07 02:43:45","Real silver "
Received,"2025-12-07 02:43:49","I’m going to cry "
Sent,"2025-12-07 02:45:37","i’m gonna look outside"
Received,"2025-12-07 02:45:59","Maybe it’s in the car i dont know "
Received,"2025-12-07 02:46:04","Fml "
Sent,"2025-12-07 02:47:53","well calm down"
Sent,"2025-12-07 02:48:05","you were only at your house and here so it can’t be too far"
Received,"2025-12-07 02:48:11","But still"
Received,"2025-12-07 02:48:14","I dont know "
Received,"2025-12-07 02:48:16","Sorry "
Sent,"2025-12-07 02:48:35","and i have to clean everything in here tonight for the showing tomorrow so"
Sent,"2025-12-07 02:48:42","if it’s here i promise i’ll find it"
Received,"2025-12-07 02:50:46","Oh I didn’t know there was a showing tomorrow"
Sent,"2025-12-07 02:51:44","￼"
Sent,"2025-12-07 02:52:29","did you find your money?"
Received,"2025-12-07 02:54:42","Omg you’re right "
Received,"2025-12-07 02:54:47","I have it in my wallet "
Received,"2025-12-07 02:55:02","I was thinking of earlier today when I handed you the twenty in the kitchen"
Received,"2025-12-07 02:55:08","My fault I am sorry "
Received,"2025-12-07 02:56:42","Two questions:
1. What are you doing?? I was waiting for Milo to pop up?
2. Are you wearing high heels? What’s with all the click clacking "
Sent,"2025-12-07 02:58:06","i am outside looking for your earring"
Sent,"2025-12-07 02:58:21","i am wearing sandals lmao"
Sent,"2025-12-07 02:58:40","i just wanted to look now to make sure it didn’t fall off when you were getting into the car"
Received,"2025-12-07 02:59:23",Ohhhhh
Received,"2025-12-07 02:59:38","Sounds like ya got your mom shoes on "
Sent,"2025-12-07 03:00:31","￼"
Sent,"2025-12-07 03:02:23","remember when you got so mad at me voice texting that you insisted on buying me a keybaord"
Sent,"2025-12-07 03:02:38","…because you hate me and my voice was enough to make you annoyed"
Received,"2025-12-07 03:02:38","I sure do "
Sent,"2025-12-07 03:03:06","no to be honest i hate it too"
Sent,"2025-12-07 03:03:13","so you’re off the hook on that one"
Received,"2025-12-07 03:04:05","Figured "
Sent,"2025-12-07 03:06:26","i love you. i’m gonna find your earring"
Received,"2025-12-07 03:06:40","Hopefully it’s in my car "
Received,"2025-12-07 03:06:46","But thank you for looking "
Sent,"2025-12-07 03:07:46","i feel very strange but i’m gonna just hold off"
Received,"2025-12-07 03:08:13","lol yeah okay you hold off "
Sent,"2025-12-07 03:08:51","cool i guess i’ll talk to you tomorrow"
Sent,"2025-12-07 03:17:09","i love you. sad you don’t realize that this all should be so much happier and hopeful right now but you’re just not involved. goodnight"
Sent,"2025-12-07 03:18:54","oh and i think i found your lipstick. no luck on the earrings"
Received,"2025-12-07 03:26:45","BUT OF COURSE YOU ARENT HAPPY AFTER I GIVE YOU WHAT YOUVE BEEN ASKING FOR "
Received,"2025-12-07 03:33:17","Goodnight Dan I love you. "
Sent,"2025-12-07 03:36:27","hey annie the whole thing is we’re both supposed to want that. i’m really not trying to be upset."
Sent,"2025-12-07 03:36:31","i love you."
Sent,"2025-12-07 08:09:33","I feel really gross about last night. 


You made me feel like I am the absolute last person in the world you want to have sex with.  "
Sent,"2025-12-07 08:34:16","Eggie  If this is no longer real for you, you would be doing the right thing by speaking up to end it…I promise you. I’m not built to do this without clarity or security that you aren’t about to leave me. 

Please tell me if the part of you that used to make me feel loved and safe is gone. I don’t want to be like this anymore, I want things to be GOOD and HAPPY with us…"
Sent,"2025-12-07 08:40:49","can I ask why you wouldn’t tell me that you’re not going to just disappear overnight on me anymore like you did friday night?"
Sent,"2025-12-07 10:48:21","i'm gonna be leaving soon for the appointment"
Sent,"2025-12-07 10:48:33","well because of the appointment to be precise"
Sent,"2025-12-07 10:48:40","I love you "
Sent,"2025-12-07 11:19:34","kwell i’ll be back in a lil bit "
Received,"2025-12-07 11:26:29","Oh hi o"
Received,"2025-12-07 11:32:41","Hopefully my mom will pay me before the Steelers game so he could come by real quick "
Sent,"2025-12-07 12:37:34","i'mback inside pooka "
Sent,"2025-12-07 12:37:56","my little pooka shell"
Sent,"2025-12-07 12:38:35","my sweet little pooka shell necklace "
Sent,"2025-12-07 12:39:08","are you loving that"
Sent,"2025-12-07 12:41:13","yeah i knew it. you love it so much you're speechless"
Received,"2025-12-07 12:42:52","🤔😒"
Received,"2025-12-07 12:43:15","Hey wait "
Received,"2025-12-07 12:43:20","Technically I do have 100 "
Sent,"2025-12-07 12:43:55","alright alright just"
Sent,"2025-12-07 12:44:19","Remember that Monday is when he gives me something usually because you get a regular one usually"
Sent,"2025-12-07 12:44:29","So even if you can’t get a whole regular one tomorrow"
Sent,"2025-12-07 12:44:47","I would appreciate (and will share with you) if you make sure you can get soooooomething tomorrow"
Sent,"2025-12-07 12:44:55","So tell me "
Received,"2025-12-07 12:44:55","Yeah I know "
Sent,"2025-12-07 12:45:07","Do you want me to change your order"
Sent,"2025-12-07 12:45:42","Or are you just talking shit trying to impress me with all your fabulous austere wealth"
Received,"2025-12-07 12:46:48",100
Sent,"2025-12-07 12:50:20","Alright you dumb bitch"
Sent,"2025-12-07 12:50:55","Very important"
Sent,"2025-12-07 12:50:58","Headache medicine "
Sent,"2025-12-07 12:51:03","Please god please"
Sent,"2025-12-07 12:51:05","It hurts so bad"
Received,"2025-12-07 12:51:41","Wait please don’t hate me "
Received,"2025-12-07 12:51:57","I thought I had more money in my account "
Received,"2025-12-07 12:52:22","Technically the total I have is 90"
Received,"2025-12-07 12:53:39","But yes I’ll bring medicine "
Sent,"2025-12-07 12:54:18","eggie "
Sent,"2025-12-07 12:54:33","Of all of the jams you put me in"
Sent,"2025-12-07 12:54:42","Why would I hate you for THAT"
Received,"2025-12-07 12:55:51","I dont know "
Sent,"2025-12-07 12:56:12","you shoot me in the the leg a bunch of times and laugh, then accidentally step on my shoe and apologize aggressively "
Received,"2025-12-07 12:57:56","Well I’m sorry "
Sent,"2025-12-07 12:58:50","I need my eggie"
Sent,"2025-12-07 12:59:09","I want my eggie"
Received,"2025-12-07 13:06:37","I’m gonna bring over baklava"
Received,"2025-12-07 13:17:14","So I assume he is not coming soon "
Sent,"2025-12-07 13:24:05","I will tell you"
Sent,"2025-12-07 13:24:07","When I see you"
Received,"2025-12-07 13:24:19","😒"
Sent,"2025-12-07 13:27:42","Where are you"
Sent,"2025-12-07 13:27:42",\
Sent,"2025-12-07 13:27:58","You’re gonna get me in trouble I’m not supposed to text him until the money is on the way here"
Sent,"2025-12-07 13:28:13","And my fucking head hurts"
Received,"2025-12-07 13:28:21","I’m sorry I’m coming "
Sent,"2025-12-07 13:38:49","what are you dooooooing why are you the sketchiest person on the earth now"
Sent,"2025-12-07 13:39:48","just for the record I can not explain how much I miss old eggie"
Received,"2025-12-07 13:40:19","TRYNA GET THESE DAMN BOOTS ON "
Sent,"2025-12-07 13:41:38","old eggie was so nice to me"
Sent,"2025-12-07 13:42:47","And actually wanted me to know she loved me. I never felt like she totally didn’t care about me like now"
Sent,"2025-12-07 13:43:12","Not because you’re taking forever just…stuff.."
Sent,"2025-12-07 13:43:47","I just miss that a lot. "
Received,"2025-12-07 13:51:48","Leaving sorry "
Received,"2025-12-07 17:04:28","Wuv yew"
Sent,"2025-12-07 17:06:24","I love you stoopie"
Sent,"2025-12-07 17:15:49",listen
Received,"2025-12-07 17:19:53",?
Sent,"2025-12-07 17:20:34","you look so fucking good at a healthier weight holy fuck"
Sent,"2025-12-07 17:20:35","i know you’re gonna make me feelstupid for even complimenting you like that but you really do and the difference is crazy for the small amount of change"
Sent,"2025-12-07 17:27:11","And I wanna say again - if you aren’t into me anymore, you HAVE to tell me okay? it doesn’t seem like it but that’s the nicer and better thing to do"
Sent,"2025-12-07 17:32:44","I love you I won’t say anything else about it"
Sent,"2025-12-07 17:32:49","i'm sorry."
Sent,"2025-12-07 17:43:33","see….told you that you’d make me feel dumb"
Received,"2025-12-07 17:56:40","I am SORRRRY"
Received,"2025-12-07 17:56:47","my mom and I were chit chatting "
Sent,"2025-12-07 18:02:43","☹️"
Sent,"2025-12-07 18:07:51","want me to leave you alone then"
Sent,"2025-12-07 18:13:09","alright sorry to bother you. if you want to talk to me later i’ll be here."
Sent,"2025-12-07 19:17:28","so like"
Sent,"2025-12-07 19:17:44","are you really just going to ignore me after you see him EVERY DAY?"
Received,"2025-12-07 19:17:51","No dan!!"
Received,"2025-12-07 19:18:09","My mom and I had dinner and started watching a show then we both fell asleep lol"
Received,"2025-12-07 19:26:43","Loved “i know you’re gonna make me feelstupid for even complimenting you like that but you really do and the difference is crazy for the small amount of change”"
Sent,"2025-12-07 19:29:14","i think"
Sent,"2025-12-07 19:29:27","and i know that you’ll never ever do this but"
Sent,"2025-12-07 19:29:50","i have these mushrooms still"
Sent,"2025-12-07 19:31:11","and i would do absolutely anything to get one day with you to eat them and get spiritually healed together"
Sent,"2025-12-07 19:31:33","never gonna happen but..i honestly believe it would fix so much"
Sent,"2025-12-07 19:35:32","alright i’m not being shitty or mad but i will just let you go"
Received,"2025-12-07 19:36:07","I told you recently that I still have a good amount left here that you gave me "
Sent,"2025-12-07 19:36:38","i mean like a real mushroom day"
Received,"2025-12-07 19:37:57","I understand what you’re saying lol"
Sent,"2025-12-07 19:39:45","￼i haven’t touched it"
Sent,"2025-12-07 19:39:52","do you want me to let you go or not? i promise it’s fine"
Received,"2025-12-07 19:41:11","I am going to get in the shower in a few minutes "
Sent,"2025-12-07 19:57:50","do you think you can at least call me or text me before you fall asleep for the night"
Received,"2025-12-07 19:58:24","Yes I can "
Sent,"2025-12-07 20:03:15","one last thing you’re gonna be so annoyed but idc"
Sent,"2025-12-07 20:05:05","you did see that i told you the right thing to do, if you no longer are sincerely (actually) sexually attracted to me anymore, is to say something and not pretend like you are…right?"
Sent,"2025-12-07 20:07:36","i only ask and bring it up because i want you to understand that the thing that will help and be best for me is to know whether or not you still like me or not…and i feel very iffy about that answer"
Received,"2025-12-07 20:22:38","Yes I understand "
Sent,"2025-12-07 20:27:34","…and if you still like me, i want us to grow closer and have fun and that is just a part of bonding so…idk i’ll stop bye"
Received,"2025-12-07 21:02:12","I obviously still like you Dan. And i dont know why you are so hung up on thinking im not sexually attracted to you? Like yes I am. You just assumed I wasn’t bc I told you that I don’t have any sort of sex drive. Like at all. "
Sent,"2025-12-07 21:09:04","i don’t wanna bum you out and go into it, and yes i am aware and try to compensate for my own overthinking, oversensitive perception of that stuff but... well just consider that some stuff that happened really drained my self-worth and image entirely and i was made to feel like i wasn’t good enough for you, specifically."
Sent,"2025-12-07 21:12:45","…eggie i really still do see you and want you like i just met you. it’s fucking crazy, nobody else was like that for me and i just think you’re perfect."
Sent,"2025-12-07 22:16:44","￼that’s the picture i was talking about"
Sent,"2025-12-07 22:17:19","that’s the version of eggie i see in my head"
Sent,"2025-12-08 08:06:04","Good morning fuckface"
Sent,"2025-12-08 10:11:55","Are you okay?"
Sent,"2025-12-08 10:49:29",??
Sent,"2025-12-08 10:59:36","Ok whatever"
Received,"2025-12-08 11:36:41","I just now woke up"
Received,"2025-12-08 11:38:31","Lord help me "
Received,"2025-12-08 11:38:45","I gotta get the damn tire fixed "
Received,"2025-12-08 11:46:54","Sugie is currently in Pittsburgh for a doctors appt "
Received,"2025-12-08 11:47:13","I will figure out a way to get money together to see him before the kid comes "
Sent,"2025-12-08 11:56:12","you need to figure it out in the next 30 minutes if you want it today"
Sent,"2025-12-08 11:56:58","i’m running to get cigarettes. text my mom if you have the number before you hear from me next"
Received,"2025-12-08 11:58:25","I’m trying "
Received,"2025-12-08 11:59:02","I’m going down to get my tire fixed and my mom’s gonna send me money to cover that so"
Received,"2025-12-08 11:59:25","I don’t know maybe I’ll just use for sugies cards to get the tire paid for even though that is horrible to do"
Received,"2025-12-08 11:59:48","And use the money my mom send me to get something"
Received,"2025-12-08 12:00:32","I have the 60 I still owe your mom. But I may have to use some of that for today. I don’t fucking know. Let me call you in a little bit."
Sent,"2025-12-08 12:06:31","if you need to use some of it for today that’s fine but he’s not gonna be around after 1230"
Received,"2025-12-08 12:07:52","Okay "
Received,"2025-12-08 12:08:01","May need you to get me at tri county tire "
Received,"2025-12-08 12:08:03","I’m here now "
Sent,"2025-12-08 12:08:17","i can get you loser"
Sent,"2025-12-08 12:08:24",LOOOOOOOSER
Sent,"2025-12-08 12:08:40","i need a number now"
Sent,"2025-12-08 12:08:44","she’s making the call"
Received,"2025-12-08 12:08:58",100
Received,"2025-12-08 12:09:07","I’ll have my mom send me money "
Received,"2025-12-08 12:09:15","I’ll let you know if I need picked up "
Sent,"2025-12-08 12:10:28","ohhh you’re having your other boyfriend come get you"
Sent,"2025-12-08 12:10:45","or maybe just your primary boyfriend at this point"
Sent,"2025-12-08 12:11:05","🥺"
Sent,"2025-12-08 12:11:11","😕"
Sent,"2025-12-08 12:11:14","🙁"
Sent,"2025-12-08 12:11:20","☹️"
Received,"2025-12-08 12:12:59","OMFG "
Received,"2025-12-08 12:13:01","Stop "
Sent,"2025-12-08 12:13:30","*doesn’t deny it*"
Received,"2025-12-08 12:16:04","I’m like a fucking fish in a shark tank here "
Received,"2025-12-08 12:16:21","I am waiting for them to take the car back to inspect "
Sent,"2025-12-08 12:16:27","what the hell does that mean"
Received,"2025-12-08 12:17:02"," Got money "
Sent,"2025-12-08 12:18:10","am i coming to get you or did you already send for your MAIN PRIMARY #1 boy"
Sent,"2025-12-08 12:18:20",boyf
Received,"2025-12-08 12:18:49","ONLY YOU"
Received,"2025-12-08 12:18:59","they are getting the car back now "
Received,"2025-12-08 12:19:52","If it’s going to take a long time I may make an appointment to bring it back "
Sent,"2025-12-08 12:20:07","girl u crazy"
Sent,"2025-12-08 12:20:14","but that’s the right answer finally"
Received,"2025-12-08 12:23:30","But I have enough money "
Sent,"2025-12-08 12:27:45","I’m gonna tackle you when i see you"
Sent,"2025-12-08 12:28:24","pin you down"
Sent,"2025-12-08 12:29:09","tie you up"
Sent,"2025-12-08 12:29:32","torture you"
Received,"2025-12-08 12:31:07","Don’t need ride "
Sent,"2025-12-08 12:31:29","😒"
Received,"2025-12-08 12:31:58","They said take it to another shop bc I bent something and they don’t want to put a new tired on until that is fixed bc it will keep wearing the tire down "
Received,"2025-12-08 12:33:05","So I’ll leave here once the car comes out. I’ll hit the atm"
Received,"2025-12-08 12:33:13","I gotta still watch the damn kids "
Sent,"2025-12-08 12:33:37","oh good god you broke your fucking car"
Sent,"2025-12-08 12:33:40","ANOTHER car annie"
Sent,"2025-12-08 12:33:47","first your black volvo"
Sent,"2025-12-08 12:33:57","then you totaled the honda"
Sent,"2025-12-08 12:34:13","then you finally took a break and didn’t break your nissan"
Sent,"2025-12-08 12:34:25","and now you break your fucking lexus. really annie?"
Sent,"2025-12-08 12:35:08","you’ve broke 3 of the 4 cars you’ve had since we’ve been *~ in love ~*"
Sent,"2025-12-08 12:35:35","well…since i have been in love. you go in and out of that once a week"
Received,"2025-12-08 12:35:49","Shut upppp"
Sent,"2025-12-08 12:36:04","see? see that? where is the love"
Received,"2025-12-08 12:36:39","Going to atm "
Sent,"2025-12-08 12:36:43",https://www.youtube.com/watch?v=WpYeekQkAdc&list=RDWpYeekQkAdc&start_radio=1
Received,"2025-12-08 12:36:48","Want snack wrap"
Sent,"2025-12-08 12:37:01","i want my eggie"
Sent,"2025-12-08 12:37:55","idc - if you are going you can get me one but otherwise just bring your world class, best-in-show ass over here"
Sent,"2025-12-08 12:38:19","(  Y  )"
Sent,"2025-12-08 12:38:58","(  )o(  )"
Received,"2025-12-08 12:39:56","Ok ok "
Received,"2025-12-08 12:40:10","I also need to go to the dry cleaners to drop off these tablecloth so my mom doesn’t get double charged"
Sent,"2025-12-08 12:40:23","i hate"
Sent,"2025-12-08 12:40:23",you
Received,"2025-12-08 12:40:24","I picked up this fucking Christmas garland that I have to take to somebody’s house"
Received,"2025-12-08 12:40:36","Food ordered "
Received,"2025-12-08 12:40:42","Almost to pnc "
Sent,"2025-12-08 12:42:01","why you sleep so late today"
Sent,"2025-12-08 12:42:23","i was up like 5 hours before you"
Sent,"2025-12-08 12:44:23","i’m jumping in the shower so when you get here i’ll be"
Sent,"2025-12-08 12:44:32","*fresh as fuck*"
Received,"2025-12-08 12:45:04","I will need help "
Received,"2025-12-08 12:45:08","Carrying "
Received,"2025-12-08 12:45:11","Please "
Sent,"2025-12-08 12:45:21","text milo"
Sent,"2025-12-08 12:45:22","tell him"
Received,"2025-12-08 12:45:43","I’m leaving now "
Sent,"2025-12-08 12:46:05","fuck i’ll hurtty"
Received,"2025-12-08 12:46:26","It’s fine I can manage"
Received,"2025-12-08 12:46:32","Strong, independent woman"
Received,"2025-12-08 12:48:32","Kill me"
Received,"2025-12-08 12:48:55","I meant to get an extra twenty out to give your mom at least something "
Received,"2025-12-08 13:45:30","My dad mad at me lol "
Received,"2025-12-08 13:45:53","I asked if he wanted me to take the car to that shop or if he wanted to take it somewhere else "
Sent,"2025-12-08 13:45:59","for sleeping in or the car"
Received,"2025-12-08 13:46:07","The car "
Received,"2025-12-08 13:46:36","He’s out of town right now thankfully lol he’s like “I’ll call you back and let you know when I calm down”"
Received,"2025-12-08 13:47:19","So I’m going to dry cleaners now "
Received,"2025-12-08 13:47:39","Dropping the garland off next. Then I’ll come back over but I have to be back home by 3"
Received,"2025-12-08 13:47:48","To watch the kids "
Sent,"2025-12-08 13:48:28","why are you being nice"
Received,"2025-12-08 13:48:33","Fuck the garland it can wait "
Sent,"2025-12-08 13:48:34","who are you"
Sent,"2025-12-08 13:48:44","you’re usually mean and neglect me"
Received,"2025-12-08 13:48:48","👹"
Received,"2025-12-08 13:49:10","￼"
Received,"2025-12-08 13:49:18","My mom made a sticker of my broken ankle "
Sent,"2025-12-08 13:49:39",lol
Received,"2025-12-08 13:50:26","Hope bop comes soon "
Received,"2025-12-08 13:52:03","I could have sworn I just saw him on Morgantown street "
Received,"2025-12-08 13:52:09","Bibbidi bop"
Received,"2025-12-08 13:53:22","Coming back there now "
Received,"2025-12-08 15:15:24","I’m not accusing you first of all , but did you take any out of this besides the pile I left on the tray for you "
Sent,"2025-12-08 15:15:36",what
Sent,"2025-12-08 15:15:49","no why"
Received,"2025-12-08 15:15:54","I was just asking "
Sent,"2025-12-08 15:15:57","are you saying it’s small???"
Received,"2025-12-08 15:16:01","I said I wasn’t accusing "
Sent,"2025-12-08 15:16:05","it’s supposed to be 25 more than you paid for"
Received,"2025-12-08 15:16:10","I was half asleep "
Sent,"2025-12-08 15:16:10","actually more"
Sent,"2025-12-08 15:16:11","no explain"
Sent,"2025-12-08 15:16:16","i want to understand"
Sent,"2025-12-08 15:16:18","i’m not mad"
Received,"2025-12-08 15:16:42","I dont know I probably just started shoveling out and putting in the pile for you"
Received,"2025-12-08 15:16:59","Maybe I’m losing my mind more than i already have lost "
Received,"2025-12-08 15:17:06","Nvm I wasn’t complaining lol"
Sent,"2025-12-08 15:17:21","no annie please tell me"
Sent,"2025-12-08 15:17:29","you’re saying its small"
Received,"2025-12-08 15:17:29","I did?!?!"
Sent,"2025-12-08 15:17:36","i just don’t understand"
Received,"2025-12-08 15:17:41","What I have left here"
Sent,"2025-12-08 15:17:56","let me show you what you left for me, haven’t touched it yet"
Received,"2025-12-08 15:18:02","I didn’t know or realize what I was scooping out "
Received,"2025-12-08 15:18:07","I dont know it doesn’t matter "
Received,"2025-12-08 15:18:14","It’s okay "
Sent,"2025-12-08 15:20:58","i’m trying to do things differently so stop thinking i’m going to be upset with you or something"
Sent,"2025-12-08 15:21:12","but regardless i will take care of it for you"
Sent,"2025-12-08 15:21:23","by the time your’re done with the kids"
Sent,"2025-12-08 15:21:31",promise
Sent,"2025-12-08 15:22:07","￼"
Received,"2025-12-08 15:24:19",No
Sent,"2025-12-08 15:24:25","shut up stop"
Received,"2025-12-08 15:24:26","You don’t have to take care or anything "
Received,"2025-12-08 15:24:30","I’m serious"
Received,"2025-12-08 15:24:58","I am probably just crazy and lol"
Received,"2025-12-08 15:25:04","There is plenty here "
Received,"2025-12-08 15:25:08","I am fine i swear "
Sent,"2025-12-08 15:25:19","annie why won’t you let me try to make you like me or do nice stuff"
Received,"2025-12-08 15:25:42","There is nothing to do to be nice for in this lol"
Sent,"2025-12-08 15:25:51","i love you"
Received,"2025-12-08 15:25:53","I was only asking if you had already split some"
Received,"2025-12-08 15:25:58","Other than what I left "
Received,"2025-12-08 15:26:00","That’s all"
Received,"2025-12-08 15:26:03","I love you too "
Sent,"2025-12-08 15:28:11","i hope you realize i’m trying to meet you halfway and compromise so that we can have an actual romantic relationship and i can start to feel like you still see me the say way without constantly pressuring you to actually have sex"
Sent,"2025-12-08 15:29:39","like, we HAVE to have a sexual dynamic…that’s the one thing that we do only with each other that makes it romantic and not platonic. so stupid, non-intensive stuff would at least HELP to substitute for the missing piece here"
Sent,"2025-12-08 15:30:13","or again, if you don’t want to or can’t feel that way about me now then we need to acknowledge that NOW and move on"
Received,"2025-12-08 15:30:23","I have noticed you are trying to meet me half way"
Received,"2025-12-08 15:30:33","And I know I have to meet you the other half "
Received,"2025-12-08 15:30:36","Sorry kids are here "
Sent,"2025-12-08 15:30:50","it’s okay sweetie i love you."
Received,"2025-12-08 15:35:37","Love you "
Sent,"2025-12-08 16:51:20","i have something for you"
Received,"2025-12-08 17:27:29","What "
Sent,"2025-12-08 17:28:59","…you stupid"
Received,"2025-12-08 17:30:37",Why
Sent,"2025-12-08 17:33:15","1. i love you"
Sent,"2025-12-08 17:33:35","2. i want you to be happy and have whatever you want"
Received,"2025-12-08 17:34:55","I love you "
Sent,"2025-12-08 17:36:26","3. you kinda just bumped into it last time so it’s another chance to get you to just hold/squeeze for like 30 seconds"
Sent,"2025-12-08 17:36:54","4. i didn’t weigh it so i don’t know if you’re right but i don’t want you to be mad at me so"
Received,"2025-12-08 17:36:59","Jesus Christ "
Received,"2025-12-08 17:37:06","I’m not mad at you?(("
Received,"2025-12-08 17:40:04","I’ll come over after we eat in between going to sugies "
Sent,"2025-12-08 17:45:38","okay b - i have nice gifts for you trust me"
Sent,"2025-12-08 17:45:48","Not just like a line"
Received,"2025-12-08 17:45:49","I don’t deserve "
Sent,"2025-12-08 17:46:45","You deserve the world"
Received,"2025-12-08 17:47:09","I really don "
Received,"2025-12-08 17:47:11","Don’t"
Sent,"2025-12-08 17:49:26","You need to realize that me just being around still is the best proof you’re ever going to get that i honestly think you’re the best thing in the world. "
Sent,"2025-12-08 17:51:36","Like no exaggerations, no sweet talking whatever…you make me see stars and I feel it maybe more now than I ever have. you literally infected my brain 10 years ago"
