Direction,Date,Message
Sent,"2025-12-18 21:49:45","okay b good"
Sent,"2025-12-18 21:49:47","i didn’t take anything don’t worry"
Sent,"2025-12-18 21:49:53","and thank you so much for coming back"
Received,"2025-12-18 21:53:28","Good "
Received,"2025-12-18 21:56:02","￼My dad got my mom a custom emerald diamond ring 😍😭"
Sent,"2025-12-18 22:05:51","wowww fancy"
Received,"2025-12-18 22:08:00","I said can it be mine one day lol "
Received,"2025-12-18 22:08:07","I helped my dad with the design "
Sent,"2025-12-18 22:10:03","what did you do"
Received,"2025-12-18 22:10:11","HELPED HIM "
Received,"2025-12-18 22:10:13","WITH THE"
Received,"2025-12-18 22:10:15","DESIGN "
Sent,"2025-12-18 22:10:20","okay okay but"
Sent,"2025-12-18 22:10:22","well nevermind lmai"
Sent,"2025-12-18 22:10:27","i was just curious"
Received,"2025-12-18 22:10:27","Jeeze "
Sent,"2025-12-18 22:10:32","jeeze yourself"
Received,"2025-12-18 22:10:33","I’m GRUMPY "
Sent,"2025-12-18 22:10:43","i know it’s okay"
Sent,"2025-12-18 22:10:48","you allowed"
Received,"2025-12-18 22:10:48","I wanted MY PUPPY to sleep over "
Sent,"2025-12-18 22:10:57","UHM  you had permission"
Received,"2025-12-18 22:11:00","He’d be peeing everywhere "
Sent,"2025-12-18 22:13:09","yeah but you’d snug real good"
Received,"2025-12-18 22:13:51","Argh "
Sent,"2025-12-18 22:14:27","hey you know one good thing"
Sent,"2025-12-18 22:14:34","because we didn’t get anything today"
Sent,"2025-12-18 22:14:40","and you came over twice you get 2x credit"
Received,"2025-12-18 22:15:12","Credit "
Sent,"2025-12-18 22:15:24","yeah you get the credit!"
Sent,"2025-12-18 22:15:27","shut up sick girl"
Sent,"2025-12-18 22:15:30","i’m tryin to be nice"
Received,"2025-12-18 22:16:41","Credit for what lol in your book? "
Sent,"2025-12-18 22:18:43","nothing never mind credit revoked"
Received,"2025-12-18 22:18:47",Hahahah
Received,"2025-12-18 22:18:50","Okay "
Received,"2025-12-18 22:18:56","I’m going to sleep so hard tonight"
Received,"2025-12-18 22:19:04","Since I did zero drugs "
Sent,"2025-12-18 22:19:07","now you only get half credit"
Received,"2025-12-18 22:19:28","lol "
Sent,"2025-12-18 22:19:28","are you eep"
Sent,"2025-12-18 22:19:31",eep
Sent,"2025-12-18 22:19:35",eepy
Received,"2025-12-18 22:19:41",Peepy
Received,"2025-12-18 22:19:45","Yes I am "
Received,"2025-12-18 22:20:00","Just smoked a one hitter. Already popped one sleeping pill "
Received,"2025-12-18 22:20:07","Washed my face "
Received,"2025-12-18 22:20:16","Cozy clothes on"
Received,"2025-12-18 22:20:30","Heat turned on"
Sent,"2025-12-18 22:20:36","alright alright i let you go then"
Received,"2025-12-18 22:20:39","Heatie pad ready "
Sent,"2025-12-18 22:20:42","i loves you"
Received,"2025-12-18 22:20:44","All I need is "
Received,"2025-12-18 22:20:47",MILO
Received,"2025-12-18 22:20:58","and lamby"
Sent,"2025-12-18 22:22:14","he said he waits at the front door"
Sent,"2025-12-18 22:22:16","you come  pick him up"
Received,"2025-12-18 22:22:32","With his little overnight bag "
Sent,"2025-12-18 22:23:25","he’s out there you better hurry"
Received,"2025-12-18 22:23:33","I ain’t leaving "
Received,"2025-12-18 22:23:46","Sowwwwy mi"
Sent,"2025-12-18 22:25:28","alright i’m gonna fall asleep tpp"
Sent,"2025-12-18 22:25:29","i love you bb"
Sent,"2025-12-18 22:25:31","message me in the morning"
Sent,"2025-12-18 22:25:31","…or else"
Received,"2025-12-18 22:26:29","Did he even eat dinner"
Sent,"2025-12-18 22:26:46","yes i fed him"
Sent,"2025-12-18 22:26:53","we both ate after you left"
Sent,"2025-12-18 22:27:07","i didn’t microwave his damn food"
Sent,"2025-12-18 22:27:13","but he ate"
Received,"2025-12-18 22:27:27","He was probably so upset "
Received,"2025-12-18 22:27:31","But was so hungry "
Received,"2025-12-18 22:27:37","Bc no one fed him "
Sent,"2025-12-18 22:27:49","omg he’s fine"
Sent,"2025-12-18 22:27:49","he lives"
Sent,"2025-12-18 22:27:54","in the lap of luxury"
Received,"2025-12-18 22:28:37","And he deserves to eat dinner at a earlier time "
Received,"2025-12-18 22:28:48","He was hungry "
Sent,"2025-12-18 22:29:16","he said"
Sent,"2025-12-18 22:29:24","“mom shut up you won’t even come pick me up”"
Received,"2025-12-18 22:29:41","He didn’t say that "
Received,"2025-12-18 22:33:39","I loves you "
Received,"2025-12-18 22:33:40","Goodnight "
Sent,"2025-12-19 08:36:12","good morning my sweet, beautiful pookibear"
Sent,"2025-12-19 08:38:45","someone is playin with lamb"
Received,"2025-12-19 09:31:24","Did you hear the rain last night"
Sent,"2025-12-19 09:50:05","yes i did"
Sent,"2025-12-19 09:51:51","i am very much in love with you"
Sent,"2025-12-19 09:53:07","just wanted you to know that"
Sent,"2025-12-19 09:57:31","she’s speechless"
Sent,"2025-12-19 10:00:14","why do i wake up earlier than you do now"
Sent,"2025-12-19 10:00:14","does that mean i’m old"
Sent,"2025-12-19 10:01:34","if the answer is no, say nothing -"
Sent,"2025-12-19 10:03:15","awww thank u bb i don’t think i’m old either"
Received,"2025-12-19 10:24:12",Hahahahah
Received,"2025-12-19 10:26:39","This wind is INSANE "
Sent,"2025-12-19 11:13:44","hey if you want something please let me know kinda soon"
Received,"2025-12-19 11:15:35","Well i dont know yet Dan "
Received,"2025-12-19 11:15:38","I’m still waiting "
Received,"2025-12-19 11:15:48","I can’t control that "
Sent,"2025-12-19 11:16:12","i know but she has to put the order in before 1230"
Sent,"2025-12-19 11:17:07","he’s going to a christmas party"
Sent,"2025-12-19 11:17:17","so if you want something today i need to know in the next hour"
Received,"2025-12-19 11:17:34","Fml "
Received,"2025-12-19 11:18:16","Is she able to like spot me until I have the money,"
Sent,"2025-12-19 11:18:22",no
Sent,"2025-12-19 11:18:25","she doesn’t have anything"
Received,"2025-12-19 11:18:33",Argh
Received,"2025-12-19 11:26:30","I’m trying "
Received,"2025-12-19 11:40:21","I doubt I’ll get anything before 12:30"
Received,"2025-12-19 11:43:13","So yeah shit out of luck "
Sent,"2025-12-19 11:43:49","i thought you said yo had a way to get money today"
Received,"2025-12-19 11:43:57","Not by 12:30"
Sent,"2025-12-19 11:45:04","i have one other option"
Received,"2025-12-19 11:45:16",What
Sent,"2025-12-19 11:45:28","would you let her switch cars with you tonight so she can go to her work christmas party"
Received,"2025-12-19 11:45:36","My car is fucked "
Sent,"2025-12-19 11:45:37","she said she would spot you the money"
Received,"2025-12-19 11:45:40","It’s not safe "
Received,"2025-12-19 11:45:52","Especially in this wind and snow starting "
Sent,"2025-12-19 11:45:56","……"
Received,"2025-12-19 11:46:06","Unless she wants to drive super slow "
Sent,"2025-12-19 11:46:18","well which is it annie"
Sent,"2025-12-19 11:46:21","she can drive slow"
Received,"2025-12-19 11:46:30","I don’t mind but the car is not safe lol"
Sent,"2025-12-19 11:46:52","how much would you want her to spot you"
Received,"2025-12-19 11:47:21","If she drives it and just hits a puddle. Or snow. Or ice the wrong way you will lose control "
Received,"2025-12-19 11:48:14","What time is the party "
Sent,"2025-12-19 11:48:38","well let’s do this"
Sent,"2025-12-19 11:48:47","let’s proceed like she’s going to take the car"
Sent,"2025-12-19 11:48:54","at least until she sees him"
Sent,"2025-12-19 11:49:12","and then you can give her the disclaimers"
Sent,"2025-12-19 11:49:17","and pretend like i am stupid"
Received,"2025-12-19 11:51:19","What time. "
Sent,"2025-12-19 11:52:20","i don’t know yet"
Received,"2025-12-19 11:54:52","I’m just nervous bc it is not safe"
Received,"2025-12-19 12:01:11","I can’t drive her? lol sit in the car while she does her party "
Sent,"2025-12-19 12:02:11","why would that be any safer"
Sent,"2025-12-19 12:02:15","and if your car isn’t safe"
Sent,"2025-12-19 12:02:19","then i don’t want you driving it"
Received,"2025-12-19 12:02:19","Bc I know how the car drives "
Received,"2025-12-19 12:02:44","You aren’t going to tell me what to do lol "
Sent,"2025-12-19 12:04:38","…okay then bye"
Received,"2025-12-19 12:05:23","She just said she doesn’t think she’s going "
Received,"2025-12-19 12:05:26","It’s going to be icy "
Received,"2025-12-19 12:06:26","I dont know I’ll be over in a little while. Gotta go to sugies "
Sent,"2025-12-19 12:07:25",why
Received,"2025-12-19 12:07:39","She texted that to me"
Sent,"2025-12-19 12:08:09",no
Sent,"2025-12-19 12:08:25","what are you coming over for if i am not allowed to tell you i don’t want you driving a car that you are admitting is unsafe"
Received,"2025-12-19 12:08:32","Omg "
Received,"2025-12-19 12:08:41","You’re acting ridiculous "
Sent,"2025-12-19 12:09:11","\am i"
Sent,"2025-12-19 12:09:14","are you so sure?"
Received,"2025-12-19 12:09:23","Don’t start this with me "
Sent,"2025-12-19 12:10:10","are you allowed to tell ME that i can’t drive an unsafe car?"
Received,"2025-12-19 12:10:24","WHATEVER DAN"
Received,"2025-12-19 12:10:28","SHE CAB DRIVE JT "
Received,"2025-12-19 12:10:35","I DONT GIVE A FUCK "
Sent,"2025-12-19 12:11:34","not even what we’re talking about"
Received,"2025-12-19 12:11:40","k "
Received,"2025-12-19 12:11:46","I know how to drive my car "
Sent,"2025-12-19 12:11:47","i care much more about your safety than her"
Received,"2025-12-19 12:11:58","But for someone who doesn’t drive it "
Sent,"2025-12-19 12:12:02","are you allowed to tell ME"
Sent,"2025-12-19 12:12:13","that i shouldn’t drive an unsafe car or not"
Received,"2025-12-19 12:12:14","And doesn’t know what to do when something could happen "
Received,"2025-12-19 12:12:25","You’re pissing meoff "
Sent,"2025-12-19 12:13:04","right because you know that you’re demanding something that you wouldn’t be okay with if the situation were reversed"
Sent,"2025-12-19 12:13:13","you would NEVER accept that"
Received,"2025-12-19 12:13:25","DAN DO YOU NOT UNDERSTAND "
Received,"2025-12-19 12:13:37","I wouldn’t drive my car in the snow or ice "
Sent,"2025-12-19 12:13:38","just stop"
Sent,"2025-12-19 12:13:41","please stop"
Received,"2025-12-19 12:13:44","I drove my moms and dads "
Received,"2025-12-19 12:13:48","Oka "
Received,"2025-12-19 12:13:50","Bye "
Sent,"2025-12-19 12:14:14","\you’re not going to make me feel bad for wanting you to be safe"
Received,"2025-12-19 12:14:24","I understand "
Received,"2025-12-19 12:14:40","I can drive this car in normal weather "
Received,"2025-12-19 12:14:46","The car place said so. "
Received,"2025-12-19 12:15:02","But in icy and snowy conditions it’s not safe "
Received,"2025-12-19 12:25:23","And I am sorry "
Received,"2025-12-19 12:25:32","I understand why you wouldn’t want me driving either. "
Sent,"2025-12-19 12:26:05","i just don’t want anything bad to happen to you"
Sent,"2025-12-19 12:26:30","i love you and i would be absolutely devistatated"
Received,"2025-12-19 12:26:47","I know and i appreciate you being worried "
Received,"2025-12-19 12:26:57","If she wants to go and take my car she can. "
Received,"2025-12-19 12:27:10","Just don’t want anything to happen to her either "
Received,"2025-12-19 12:28:51","You want anything to eat from rizzs "
Sent,"2025-12-19 12:29:11","idk what they have"
Sent,"2025-12-19 12:29:24","just get me something i’d lole"
Received,"2025-12-19 12:29:24",Burger?
Sent,"2025-12-19 12:29:27","that’s fine"
Received,"2025-12-19 12:30:52","Ok "
Received,"2025-12-19 12:30:57","I’m getting Sugie and I salads "
Sent,"2025-12-19 12:31:42","thank you"
Received,"2025-12-19 12:32:41","You’re welcome "
Sent,"2025-12-19 12:40:47","guess what i have"
Sent,"2025-12-19 12:41:42","eggie guess what i have"
Sent,"2025-12-19 12:41:59","its 1230"
Sent,"2025-12-19 12:42:03","what do i have"
Sent,"2025-12-19 12:42:39",shehateme
Received,"2025-12-19 12:43:08",What
Received,"2025-12-19 12:43:13","Tell me what you have "
Sent,"2025-12-19 12:43:25","i can’t"
Sent,"2025-12-19 12:43:29","it’s a SEECRET"
Received,"2025-12-19 12:43:50","😕"
Sent,"2025-12-19 12:47:43","it’s white. it comes in a bag. you have to weigh it"
Received,"2025-12-19 12:48:45",Oh
Received,"2025-12-19 12:48:51","You have it already "
Sent,"2025-12-19 12:49:37","it’s…..FROZEN SHRIMP."
Received,"2025-12-19 12:50:09","😐"
Sent,"2025-12-19 12:52:01","unrelated but still important"
Sent,"2025-12-19 12:52:49","i swear to god i physically feel how much i love you now like it makes my stomach feel like i’m on a rollercoaster thinking about it"
Received,"2025-12-19 13:02:34","Dawe "
Received,"2025-12-19 13:06:22","Love you "
Received,"2025-12-19 13:06:39","Leaving shortly "
Received,"2025-12-19 13:06:54","Wait I am CRACKING UP"
Received,"2025-12-19 13:07:07","I just heard someone say “stand alone” "
Received,"2025-12-19 13:07:10","And I said "
Received,"2025-12-19 13:07:15","“Stand alone fruit”"
Sent,"2025-12-19 13:10:22","the blueberry is not a……uh…..a, uh…….standalone…fruit"
Received,"2025-12-19 13:10:31",Hahahahhahahahahah
Received,"2025-12-19 13:10:33","I am crying "
Sent,"2025-12-19 13:11:30","its hard to believe that the funniest piece of media ever made is also the one that literally no-one has heard of and even fewer understand"
Received,"2025-12-19 13:11:45","So funny "
Sent,"2025-12-19 13:12:26","like i can’t think of anything funnier than the ron and fez show and if you asked me what is the most difficult thing to get someone to understand it would also be tht"
Received,"2025-12-19 13:18:30","Well I got it "
Received,"2025-12-19 13:18:32","I’m leaving "
Received,"2025-12-19 13:18:36","See ya soon turd "
Sent,"2025-12-19 13:18:44","can you stop"
Sent,"2025-12-19 13:18:49","and get cigs for me on your way please"
Sent,"2025-12-19 13:19:10","and we will subtract that from"
Received,"2025-12-19 13:19:11","I dont know argh "
Sent,"2025-12-19 13:19:13",this
Received,"2025-12-19 13:19:15","I guess "
Sent,"2025-12-19 13:19:23","get my moms kind"
Sent,"2025-12-19 13:19:27","crown gold 100’s"
Received,"2025-12-19 13:20:11","I just saw Dieter"
Received,"2025-12-19 13:20:23","He saw me first I was like huh"
Received,"2025-12-19 13:20:25","Excuse me "
Received,"2025-12-19 13:20:27","Who are you lol"
Received,"2025-12-19 13:20:36","Yeah I’ll grab some "
Received,"2025-12-19 13:53:25","￼"
Received,"2025-12-19 14:48:13","Hoping to have some money in my account in the next hour "
Received,"2025-12-19 15:20:26","I any to see something absolutely insane "
Received,"2025-12-19 15:20:58","So I just got a sweater in the mail and I was trying it on with an outfit for Christmas "
Sent,"2025-12-19 15:21:15","okay continue"
Received,"2025-12-19 15:21:18","You following "
Received,"2025-12-19 15:21:31","So like none of my black skirts fit me anymore "
Received,"2025-12-19 15:23:00","And I was like oh I still have that wool black skirt from Uniqlo from Christmas 2022"
Received,"2025-12-19 15:23:00","It was too big on me then so maybe it will fit better now "
Received,"2025-12-19 15:23:28","Okay "
Received,"2025-12-19 15:25:07","HELLO "
Sent,"2025-12-19 15:25:27","i am FOLLOWING the story"
Sent,"2025-12-19 15:25:38","none of your black skirts fit because you look too good now"
Sent,"2025-12-19 15:25:42","and you had a 2022 skirt"
Received,"2025-12-19 15:26:21","￼Today"
Received,"2025-12-19 15:26:26","Skirt fits. A little tight but not as bad as others. But wait for the comparison from when I first got this skirt …"
Sent,"2025-12-19 15:27:08","okay waiting"
Received,"2025-12-19 15:27:14","￼"
Sent,"2025-12-19 15:27:16","thought you were going to give me an upskirt there"
Received,"2025-12-19 15:28:19","🙄🙄🙄"
Sent,"2025-12-19 15:29:09","yeah do you see now how much better you look"
Received,"2025-12-19 15:29:22","This is the first comparison "
Received,"2025-12-19 15:29:26","Where I can see it "
Received,"2025-12-19 15:29:36","I had no idea I was that small "
Sent,"2025-12-19 15:30:33","i’m not just saying it, and i liked you small too but this is SO much better and not only that but it’s not healthy to stay like 100 pounds for that long"
Received,"2025-12-19 15:30:57","I’m in disbelief "
Sent,"2025-12-19 15:31:00","i LOVE how you look now it’s perfect"
Received,"2025-12-19 15:31:00","Honestly "
Sent,"2025-12-19 15:31:08","and like it’s not really that different"
Sent,"2025-12-19 15:31:43","you didn’t gain that much weight honestly…but that little bit makes you look incredible"
Received,"2025-12-19 15:31:52","30 pounds Dan lol"
Received,"2025-12-19 15:31:59","I weighed myself the morning we got back. "
Received,"2025-12-19 15:32:04","I was 92lbs."
Received,"2025-12-19 15:32:28","I am now around 120-123 "
Sent,"2025-12-19 15:32:32","jesus fucking christ"
Sent,"2025-12-19 15:32:38","okay but that’s why it seems like so much…"
Sent,"2025-12-19 15:33:00","i guess what i’m saying is that you didn’t change your body “type”"
Received,"2025-12-19 15:33:13","I know"
Received,"2025-12-19 15:33:16","I’m getting ready to leave "
Sent,"2025-12-19 15:33:17","no-one is going to look at you and gauge you as anything other than ‘skinny’"
Received,"2025-12-19 16:01:47","Sorry I’m upstairs "
Received,"2025-12-19 17:15:15","Home sorry "
Received,"2025-12-19 17:15:28","In the basement wrapping zero service"
Received,"2025-12-19 17:59:19","I don’t feel so well "
Sent,"2025-12-19 17:59:44","why what’s wrong"
Received,"2025-12-19 17:59:56","Lightheaded "
Received,"2025-12-19 18:03:19","Your mom made it"
Sent,"2025-12-19 18:06:20","😟"
Sent,"2025-12-19 18:06:39","and i’m glad she made it at least"
Received,"2025-12-19 18:09:51","Me too"
Sent,"2025-12-19 18:10:25","does that mean i’m not gonna see you later"
Received,"2025-12-19 18:14:06","I’m trying here Dan "
Sent,"2025-12-19 18:14:20",?
Received,"2025-12-19 18:18:56","Nothing. "
Received,"2025-12-19 18:19:06","Yes I will be back over in a little bit "
Received,"2025-12-19 18:26:55","I am on my way to target now and then I’ll be over"
Received,"2025-12-19 18:59:27","Leaving target "
Received,"2025-12-19 20:27:41","Home "
Sent,"2025-12-19 20:30:03","thank you b"
Received,"2025-12-19 20:31:09","Did you look to see who left those shoe prints "
Sent,"2025-12-19 20:35:36","i’m trying to now"
Sent,"2025-12-19 21:08:55","i’ll have to wait until she gets back i guess"
Sent,"2025-12-19 21:08:57","i sorry bb"
Received,"2025-12-19 21:09:16","Don’t worry about it? Lol"
Received,"2025-12-19 21:09:33","It was just something that caught my eye lol"
Sent,"2025-12-19 21:13:09","i find out though"
Sent,"2025-12-19 21:13:09","i think tonight"
Sent,"2025-12-19 21:13:11","i’m gonna clean the bookshelf"
Sent,"2025-12-19 21:13:25","unless you think there’s something that would be more better if i did first"
Received,"2025-12-19 21:15:22","You don’t need to do anything "
Received,"2025-12-19 21:15:31","Promise "
Received,"2025-12-19 21:15:39","Is the front door locked at least "
Sent,"2025-12-19 21:16:17","😬i don’t care what you say i want to make stuff cleaner so eggie is impressed"
Sent,"2025-12-19 21:16:20","no not even a little bit lol"
Received,"2025-12-19 21:16:30","Lock it"
Received,"2025-12-19 21:16:42","It probably was nothing to worry about even "
Received,"2025-12-19 21:16:55","But I made sure to lock it when I came in "
Received,"2025-12-19 21:16:58","I dont know I’m stupid "
Received,"2025-12-19 21:17:06","You don’t have to clean anything "
Sent,"2025-12-19 21:19:04","she should be home by now right?"
Received,"2025-12-19 21:19:32","She told me she made it back"
Received,"2025-12-19 21:19:35","Just now "
Sent,"2025-12-19 21:24:18","sorry i was upstairs when you said this"
Sent,"2025-12-19 21:25:09","it’s not a big deal or anything but i legitimately want things to be better and different and if i need you to task me with cleaning to get anything done, it won’t be"
Sent,"2025-12-19 21:25:45","so i’m just trying to do what i think is the right thing to do to make things better. i’m not great at it naturally but there’s nothing i won’t do to make sure you are happier and i don’t lose you"
Received,"2025-12-19 21:26:26","Dan "
Received,"2025-12-19 21:26:33","Everything is fine okay "
Sent,"2025-12-19 21:35:52","i know it is but i’m looking at this differently because it can’t be about going through the motions or trying to trick you into pretending you’re happy"
Sent,"2025-12-19 21:37:25","i want to find anything i can that i will be able to legitimately make better for you and actually do that...there’s no point in just going through the motions. it’s about ACTUALLY changing how you feel.that’s all"
Received,"2025-12-19 21:38:44","I love you "
Sent,"2025-12-19 21:38:48","sorry idk if that makes sense or not but you’ve made me feel so much better recently and i want to make sure that i seize that momentum so we can make all kinds of things better than they were"
Received,"2025-12-19 21:40:17","Dan everything you have been doing is wonderful "
Sent,"2025-12-19 21:40:17","i love you too and there really is nothing and nobody that compares to you"
Received,"2025-12-19 21:40:20","And I thank you"
Sent,"2025-12-19 21:41:08","i know but I’m kinda a weirdo and i have to actualize stuff for it to work. i have to think and conceptualize what i’m doing and"
Sent,"2025-12-19 21:44:15","you’ve made me so happy recently and have done honestly everything that i would have hoped for"
Received,"2025-12-19 21:49:37","I am glad "
Received,"2025-12-19 21:59:41","I’m sorry I just don’t feel well still "
Sent,"2025-12-19 22:49:50",eggie
Sent,"2025-12-19 22:49:55","how many times in the last 10 years would you have said"
Sent,"2025-12-19 22:50:00","“i feel good” lmao"
Sent,"2025-12-19 22:50:18","you’re fine i promise. you did nuffin wrong"
Received,"2025-12-19 23:02:17","I love you and thanks for taking care of me goodnight "
Sent,"2025-12-19 23:02:37","you okay?"
Received,"2025-12-19 23:07:15","Just headache "
Received,"2025-12-19 23:07:17",Tired
Sent,"2025-12-19 23:07:37","…k"
Sent,"2025-12-19 23:07:40","i love you"
Received,"2025-12-19 23:07:48",What
Sent,"2025-12-19 23:07:52","feel better"
Received,"2025-12-19 23:07:55","You didn’t do anything "
Received,"2025-12-19 23:08:30","I love you "
Received,"2025-12-19 23:08:33","And thank you "
Received,"2025-12-20 10:36:55","Good morning "
Sent,"2025-12-20 10:49:19","ho you"
Sent,"2025-12-20 10:49:25","hi you"
Sent,"2025-12-20 10:49:27","not ho u"
Received,"2025-12-20 11:08:10","Hi "
Sent,"2025-12-20 11:08:51",https://www.youtube.com/watch?v=KnyERpdX_0g&list=TLPQMjAxMjIwMjXQqE9o701oXA&index=3
Sent,"2025-12-20 11:08:52","new jimcan'tswim"
Received,"2025-12-20 11:09:20","Okay I’m stressed "
Received,"2025-12-20 11:09:28","I’m still waiting on money "
Received,"2025-12-20 11:09:41","Your mom can’t get anything until I pay her back "
Sent,"2025-12-20 11:12:50","wha t can i does"
Received,"2025-12-20 11:59:45","What "
Received,"2025-12-20 12:00:45","￼"
Received,"2025-12-20 12:31:10","So I need to help Claire this afternoon. She has Garrett’s work Christmas party tonight. So I’m going to help her do her hair and eyebrows"
Received,"2025-12-20 12:31:40","But maybe I’ll just come over and see you in a little. Then I’ll go down to Claire’s "
Received,"2025-12-20 12:49:49","Picking up snack wraps "
Received,"2025-12-20 12:52:37","Then the bagel will be over "
Sent,"2025-12-20 17:49:06","i fed milo"
Sent,"2025-12-20 17:49:07","and he wouldn’t eat it"
Sent,"2025-12-20 17:49:20","so my mom comes home and “FIXES” it"
Sent,"2025-12-20 17:49:23","and he eats the whole thing"
Sent,"2025-12-20 17:49:26","little asshole"
Received,"2025-12-20 17:51:04","Hahahhahahaha "
Received,"2025-12-20 17:51:06","My boy "
Received,"2025-12-20 17:51:39","Fed lada. Now I gotta get Claire and Geeg a gift card for hopwood house "
Sent,"2025-12-20 18:04:46","i checked and i can get us a couple lines tonight"
Received,"2025-12-20 18:05:08",Woohooooo
Received,"2025-12-20 18:05:18","If I get her wine can I get more lol "
Received,"2025-12-20 18:05:34","Maybe going to the liquor store twice is a bad look lol "
Sent,"2025-12-20 18:05:46","i doubt it idk i’m doin the best i can"
Received,"2025-12-20 18:05:57","Thank you "
Received,"2025-12-20 18:05:59","It’s okay "
Received,"2025-12-20 18:06:04","Anything is better than nothing "
Received,"2025-12-20 18:06:13","I should of gotten soup here to go "
Received,"2025-12-20 18:06:20","It’s tomato "
Received,"2025-12-20 18:07:51","Should I 👀"
Received,"2025-12-20 18:07:58","I dont know if they even do to go "
Received,"2025-12-20 18:10:26"," I Am heck with it "
Sent,"2025-12-20 18:11:09","get her a bottle of wine, it can’t hurt"
Sent,"2025-12-20 18:11:20","and if it doesn’t work for tonight that’s less for the other stuff"
Sent,"2025-12-20 18:11:24","idk its up to you"
Received,"2025-12-20 18:12:44",Ok
Received,"2025-12-20 18:13:25","I am waiting for my soup "
Received,"2025-12-20 18:13:32","Then I’ll run back to liquor store "
Received,"2025-12-20 18:16:02","I’m tired of driving back and forth and back and forth "
Received,"2025-12-20 18:16:05","But it’s okay "
Sent,"2025-12-20 18:28:46","it was your idea goofball"
Received,"2025-12-20 18:29:23","Come outside"
Received,"2025-12-20 18:29:25","Please "
Received,"2025-12-20 18:29:27","With Milo "
Received,"2025-12-20 18:29:55","Now "
Sent,"2025-12-20 18:31:34","what the fuck"
Sent,"2025-12-20 18:31:36","i brought him out"
Sent,"2025-12-20 18:31:42","went to the end of the driveway and back"
Sent,"2025-12-20 18:31:51","came back in and still had time to message you"
Sent,"2025-12-20 18:31:56","why you tell me to go outside s"
Received,"2025-12-20 18:33:14","I’m on Saratoga come out"
Received,"2025-12-20 18:34:10","I’m waiting "
Sent,"2025-12-20 18:43:55","when you come down i’ll get it from her"
Received,"2025-12-20 18:45:31","Ok "
Received,"2025-12-20 20:36:32","So what’s the 411"
Received,"2025-12-20 20:40:40","I said "
Received,"2025-12-20 20:40:43","what’s "
Received,"2025-12-20 20:40:45",The
Received,"2025-12-20 20:40:49",411
Sent,"2025-12-20 20:42:55","hi beeb"
Sent,"2025-12-20 20:42:57","she still waiting"
Sent,"2025-12-20 20:43:12","again are you gonna be fuckin mad at me that i can only get us like a line"
Sent,"2025-12-20 20:43:24","i’m tryin my hardest and you can deduct the wine from that 60"
Sent,"2025-12-20 20:43:50","but please don’t be mad at me i’m tryin for you"
Sent,"2025-12-20 20:43:57","i PROMISE i get you at least a line or two"
Received,"2025-12-20 20:44:31","I’m know "
Received,"2025-12-20 20:44:42","I’ll just come back over "
Sent,"2025-12-20 20:45:30","ok looks"
Sent,"2025-12-20 20:45:34",pooks
Sent,"2025-12-20 20:45:36","looks too"
Received,"2025-12-20 20:45:49","Whatevs "
Received,"2025-12-20 20:45:57","Eggie not in da mood. She cranky "
Received,"2025-12-20 20:46:16","She cranky. Crampy and crying "
Sent,"2025-12-20 20:46:38","she still the most beautiful"
Sent,"2025-12-20 20:46:42","and my favorite"
Received,"2025-12-20 20:47:01","YOURE CROWDING ME (another C word)"
Sent,"2025-12-20 21:15:10","you don’t want your line?"
Sent,"2025-12-20 23:08:21","did you point out the bag on the table"
Received,"2025-12-20 23:08:28","Yes "
Sent,"2025-12-20 23:08:31",perfect
Received,"2025-12-20 23:08:34","Bc you weren’t around and I said "
Received,"2025-12-20 23:08:37","I mean she said "
Received,"2025-12-20 23:08:54","Did you take any more out of that “”"
Received,"2025-12-20 23:09:05","Asking you and I said he isn’t up here "
Received,"2025-12-20 23:09:07","And I saw it "
Received,"2025-12-20 23:09:18","And I said it’s right here and she goes okay good "
Sent,"2025-12-20 23:09:45","you were paying attention though right"
Received,"2025-12-20 23:10:04","No but I figured out how hat probably works as happening lol"
Received,"2025-12-20 23:10:18","So I went with my instincts "
Sent,"2025-12-20 23:10:27","you did the exact 1000% right thing"
Received,"2025-12-20 23:10:34","I know I did "
Received,"2025-12-20 23:10:37","Bc I am smart "
Sent,"2025-12-20 23:10:38","and i will reward u"
Received,"2025-12-20 23:10:44","I do need to leave soon tho it’s late "
Sent,"2025-12-20 23:10:59","i love you"
Received,"2025-12-20 23:12:00","I love you turd "
Received,"2025-12-20 23:12:03","Did I do good "
Sent,"2025-12-20 23:12:41","you did perfect"
Received,"2025-12-20 23:12:50","😇😇😇"
Sent,"2025-12-20 23:47:09",??
Received,"2025-12-20 23:48:50","Sorry I am hom "
Sent,"2025-12-20 23:49:33","okay b sorry i just wanted to make sure you’re safe"
Sent,"2025-12-20 23:49:39","i love you"
Sent,"2025-12-20 23:49:48","thank you for hanging out with me (us) tonight"
Received,"2025-12-20 23:53:57","I love you too"
Sent,"2025-12-21 00:18:54","you okay"
Sent,"2025-12-21 00:34:16",??
Received,"2025-12-21 00:47:43","I’m sleepy "
Received,"2025-12-21 00:59:34","Thanks for sitting upstairs with me by the tree "
Received,"2025-12-21 00:59:42","That made me really happy "
Received,"2025-12-21 10:47:42","Good morning "
Received,"2025-12-21 11:01:32"," Cannot stop coughing "
Received,"2025-12-21 12:06:58","I will come over in a little bit "
